Date,Month,Day of week,season,Deaths,Temp,RelHumid,PM25,O2,SO2,NO2,CO,PM25lag1,O2lag1,SO2lag1,NO2lag1,COlag1
1/31/1990,1,4,1,84,57,70.25,,-12.4954,-0.9653,-13.8808,-399.5,,-14.4709,0.8323,0.5627,503.4
2/1/1990,2,5,1,93,57.0625,37.5,,-7.803,-2.1581,-23.0381,-1132.4,,-12.4954,-0.9653,-13.8808,-399.5
2/2/1990,2,6,1,80,56.0625,67.5625,,-11.1969,0.3357,-8.4344,-76.5608,,-7.803,-2.1581,-23.0381,-1132.4
2/3/1990,2,7,1,96,54.25,86.5,,-15.0914,2.2355,2.8281,831.6,,-11.1969,0.3357,-8.4344,-76.5608
2/4/1990,2,1,1,85,53.375,42.3125,-33.6085,-8.7687,-1.8315,-16.1522,-469.1,,-15.0914,2.2355,2.8281,831.6
2/5/1990,2,2,1,97,54,69.5625,,-13.6421,0.622,-4.1425,353,-33.6085,-8.7687,-1.8315,-16.1522,-469.1
2/6/1990,2,3,1,81,55,80.4375,,-12.885,3.1533,14.1702,1229.9,,-13.6421,0.622,-4.1425,353
2/7/1990,2,4,1,103,54.375,53.1875,,-13.4977,1.5432,5.7373,565.7,,-12.885,3.1533,14.1702,1229.9
2/8/1990,2,5,1,75,55.625,47.8125,,-12.4852,0.3131,-7.1541,-30.6693,,-13.4977,1.5432,5.7373,565.7
2/9/1990,2,6,1,91,55.125,82.5,,-14.0705,2.1442,5.168,695,,-12.4852,0.3131,-7.1541,-30.6693
2/10/1990,2,7,1,64,58.6875,72.5625,-6.4196,-11.8212,2.4501,11.5235,1316.6,,-14.0705,2.1442,5.168,695
2/11/1990,2,1,1,79,59.625,80.0625,,-8.7877,1.7392,8.3924,748.5,-6.4196,-11.8212,2.4501,11.5235,1316.6
2/12/1990,2,2,1,100,56.8125,79.5625,,-11.546,-1.4963,-9.5911,-716.5,,-8.7877,1.7392,8.3924,748.5
2/13/1990,2,3,1,80,52.875,56.4375,,-9.1367,-1.827,-15.1054,-724.4,,-11.546,-1.4963,-9.5911,-716.5
2/14/1990,2,4,1,94,47.0625,20.1875,,-4.3378,-2.5931,-25.0147,-1097,,-9.1367,-1.827,-15.1054,-724.4
2/15/1990,2,5,1,87,48.1875,51.6875,,-12.2342,0.1572,-6.6089,80.9564,,-4.3378,-2.5931,-25.0147,-1097
2/16/1990,2,6,1,88,52.125,69.375,-16.7109,-11.7133,-1.0644,-9.4004,-182.4,,-12.2342,0.1572,-6.6089,80.9564
2/17/1990,2,7,1,91,53.9375,89.125,,-11.1689,-2.5504,-20.8755,-1015,-16.7109,-11.7133,-1.0644,-9.4004,-182.4
2/18/1990,2,1,1,99,48.375,55.625,,-5.1076,-2.6273,-24.6206,-1278.1,,-11.1689,-2.5504,-20.8755,-1015
2/19/1990,2,2,1,76,50.5625,60.625,,-7.7258,-1.124,-12.4884,-378.6,,-5.1076,-2.6273,-24.6206,-1278.1
2/20/1990,2,3,1,87,53.0625,79,,-12.1502,1.0291,6.3313,894.1,,-7.7258,-1.124,-12.4884,-378.6
2/21/1990,2,4,1,71,57.25,72.75,,-11.8785,4.177,30.8956,1954.5,,-12.1502,1.0291,6.3313,894.1
2/22/1990,2,5,1,77,62.9375,51.125,-5.3004,-9.3336,3.7112,14.9234,1601,,-11.8785,4.177,30.8956,1954.5
2/23/1990,2,6,1,79,64.3125,51,,-7.3508,5.4469,32.757,1873.5,-5.3004,-9.3336,3.7112,14.9234,1601
2/24/1990,2,7,1,77,63.4375,59.5,,-7.5565,4.8098,31.3332,1549.9,,-7.3508,5.4469,32.757,1873.5
2/25/1990,2,1,1,78,59.6875,83.625,,3.0427,3.5459,23.9943,764.6,,-7.5565,4.8098,31.3332,1549.9
2/26/1990,2,2,1,73,56.4375,87.25,,-3.1749,3.6041,32.5684,1117.8,,3.0427,3.5459,23.9943,764.6
2/27/1990,2,3,1,73,55.8125,87.8125,,1.4049,2.146,27.6141,671.9,,-3.1749,3.6041,32.5684,1117.8
2/28/1990,2,4,1,80,55.0625,88,33.26,-0.6319,0.9836,20.7676,270.4,,1.4049,2.146,27.6141,671.9
3/1/1990,3,5,2,62,56.9375,81.5,,-7.2603,0.855,13.8496,110,33.26,-0.6319,0.9836,20.7676,270.4
3/2/1990,3,6,2,77,57.875,81.75,,-5.8133,-1.8583,2.6128,-346.6,,-7.2603,0.855,13.8496,110
3/3/1990,3,7,2,66,58.25,89.875,,-5.8809,-1.9508,-4.1584,-524.5,,-5.8133,-1.8583,2.6128,-346.6
3/4/1990,3,1,2,78,55.9375,80.5,,-7.66,-1.8717,-26.4311,-1348.8,,-5.8809,-1.9508,-4.1584,-524.5
3/5/1990,3,2,2,88,55.75,69.9375,,-3.2064,-2.2665,-22.2869,-1092.9,,-7.66,-1.8717,-26.4311,-1348.8
3/6/1990,3,3,2,81,56.625,75.875,-11.49,-8.5316,-0.4531,-1.173,8.7745,,-3.2064,-2.2665,-22.2869,-1092.9
3/7/1990,3,4,2,74,57.3125,80.625,,-2.6057,1.5239,12.5955,646.6,-11.49,-8.5316,-0.4531,-1.173,8.7745
3/8/1990,3,5,2,90,55.1875,80.6875,,-7.7874,0.4153,6.3601,161.5,,-2.6057,1.5239,12.5955,646.6
3/9/1990,3,6,2,77,55.9375,69.75,,-6.9696,-2.1551,-13.5781,-833.2,,-7.7874,0.4153,6.3601,161.5
3/10/1990,3,7,2,84,55.125,81.125,,-3.5252,-1.5226,-15.0469,-671.8,,-6.9696,-2.1551,-13.5781,-833.2
3/11/1990,3,1,2,57,53.125,61.5625,,1.0446,-2.3942,-25.2037,-1251,,-3.5252,-1.5226,-15.0469,-671.8
3/12/1990,3,2,2,68,49.125,65.6875,-29.1438,-9.7508,-1.2744,-14.7628,-150.4,,1.0446,-2.3942,-25.2037,-1251
3/13/1990,3,3,2,62,54.5625,58.4375,,-7.6792,-1.1707,-13.7577,-399.4,-29.1438,-9.7508,-1.2744,-14.7628,-150.4
3/14/1990,3,4,2,68,55.75,55.125,,-7.5593,0.6349,-2.5303,29.2555,,-7.6792,-1.1707,-13.7577,-399.4
3/15/1990,3,5,2,75,59.875,66.5625,,-3.7584,2.0714,20.9853,964.8,,-7.5593,0.6349,-2.5303,29.2555
3/16/1990,3,6,2,69,65.375,35.0625,,-2.7465,2.2585,17.5193,907.8,,-3.7584,2.0714,20.9853,964.8
3/17/1990,3,7,2,77,60.9375,62.5625,,0.8088,1.0766,10.4747,358.7,,-2.7465,2.2585,17.5193,907.8
3/18/1990,3,1,2,70,59.8125,76.75,-4.7196,9.7565,1.2201,10.2771,287.2,,0.8088,1.0766,10.4747,358.7
3/19/1990,3,2,2,76,62.875,70.8125,,1.7908,2.0559,29.9751,858.5,-4.7196,9.7565,1.2201,10.2771,287.2
3/20/1990,3,3,2,76,66,59.6875,,2.3562,2.2292,30.2924,1048.9,,1.7908,2.0559,29.9751,858.5
3/21/1990,3,4,2,66,63,72.5,,10.6236,3.565,27.6526,802.7,,2.3562,2.2292,30.2924,1048.9
3/22/1990,3,5,2,74,57.5625,90.3125,,5.4255,1.0968,20.7794,346.2,,10.6236,3.565,27.6526,802.7
3/23/1990,3,6,2,75,57.1875,86.125,,15.9376,-0.4468,13.3342,49.3731,,5.4255,1.0968,20.7794,346.2
3/24/1990,3,7,2,66,58.0625,78.4375,22.1978,21.7469,-2.2199,-4.0518,-389.4,,15.9376,-0.4468,13.3342,49.3731
3/25/1990,3,1,2,57,58.125,79.5625,,23.0492,-2.4939,-14.2491,-775.7,22.1978,21.7469,-2.2199,-4.0518,-389.4
3/26/1990,3,2,2,66,56.5,85.9375,,8.8652,-1.3842,3.0407,-47.131,,23.0492,-2.4939,-14.2491,-775.7
3/27/1990,3,3,2,79,56,75.6875,,3.1211,-2.3532,-15.8619,-914.4,,8.8652,-1.3842,3.0407,-47.131
3/28/1990,3,4,2,78,55.875,77.75,,-4.5805,-2.5982,-13.891,-830,,3.1211,-2.3532,-15.8619,-914.4
3/29/1990,3,5,2,65,55.3125,75.5,,-7.4471,-1.7204,-8.8816,-521.8,,-4.5805,-2.5982,-13.891,-830
3/30/1990,3,6,2,80,56.5,73.875,-13.304,-4.1619,-1.2035,-5.4631,-559.1,,-7.4471,-1.7204,-8.8816,-521.8
3/31/1990,3,7,2,71,56.3125,79.6875,,2.3592,-0.8823,-5.0536,-304.1,-13.304,-4.1619,-1.2035,-5.4631,-559.1
4/1/1990,4,1,2,67,57.5,77.8125,,7.1438,-2.421,-9.3613,-726.7,,2.3592,-0.8823,-5.0536,-304.1
4/2/1990,4,2,2,76,60.125,78.5,,3.4622,-1.4707,8.0052,-2.9464,,7.1438,-2.421,-9.3613,-726.7
4/3/1990,4,3,2,66,64.5,61.625,,1.676,-0.2441,6.29,-26.0125,,3.4622,-1.4707,8.0052,-2.9464
4/4/1990,4,4,2,70,61.0625,88.625,,-13.7814,-2.1009,-8.3932,-506,,1.676,-0.2441,6.29,-26.0125
4/5/1990,4,5,2,69,59.4375,85.125,-23.7848,-9.3059,-2.1301,-13.7163,-564.3,,-13.7814,-2.1009,-8.3932,-506
4/6/1990,4,6,2,70,58.5,84.625,,-8.778,-2.1313,-6.6341,-596.8,-23.7848,-9.3059,-2.1301,-13.7163,-564.3
4/7/1990,4,7,2,64,60.125,74.5625,-13.4464,0.8371,-2.4939,-12.8034,-790.8,,-8.778,-2.1313,-6.6341,-596.8
4/8/1990,4,1,2,76,60.875,72.6875,,-4.1197,-2.6656,-20.8369,-1120.8,-13.4464,0.8371,-2.4939,-12.8034,-790.8
4/9/1990,4,2,2,77,63.4375,72.25,,-1.8632,-0.3864,-0.364,-81.131,,-4.1197,-2.6656,-20.8369,-1120.8
4/10/1990,4,3,2,65,66.75,64.9375,,4.5727,2.3126,17.244,551.4,,-1.8632,-0.3864,-0.364,-81.131
4/11/1990,4,4,2,69,67.5,64.3125,1.754,9.8373,1.3018,11.3868,94.5801,,4.5727,2.3126,17.244,551.4
4/12/1990,4,5,2,74,64.10714286,81.75,,20.4939,1.1103,15.9886,78.372,1.754,9.8373,1.3018,11.3868,94.5801
4/13/1990,4,6,2,70,60.875,82.375,,8.0061,-1.5608,-0.3868,-598.6,,20.4939,1.1103,15.9886,78.372
4/14/1990,4,7,2,68,60.9375,72.875,,9.052,-1.9566,-13.127,-903.1,,8.0061,-1.5608,-0.3868,-598.6
4/15/1990,4,1,2,77,61.375,70.3125,,5.9602,-2.5537,-23.1944,-1323.5,,9.052,-1.9566,-13.127,-903.1
4/16/1990,4,2,2,83,60.8125,75.625,,-3.9709,-2.193,-19.9581,-1106.5,,5.9602,-2.5537,-23.1944,-1323.5
4/17/1990,4,3,2,70,61.9375,80.375,-33.7444,-5.3145,-1.833,-14.4491,-946.2,,-3.9709,-2.193,-19.9581,-1106.5
4/18/1990,4,4,2,61,62.625,74.0625,-24.2667,-4.4444,-1.3127,-10.9422,-942.6,-33.7444,-5.3145,-1.833,-14.4491,-946.2
4/19/1990,4,5,2,60,62.75,72.25,,0.9356,-1.8906,-10.5756,-939.7,-24.2667,-4.4444,-1.3127,-10.9422,-942.6
4/20/1990,4,6,2,72,63.125,71.5625,,3.0661,-1.6973,-8.7719,-767.2,,0.9356,-1.8906,-10.5756,-939.7
4/21/1990,4,7,2,57,61.375,73.875,,3.9693,-1.8964,-11.5699,-692.8,,3.0661,-1.6973,-8.7719,-767.2
4/22/1990,4,1,2,67,61.125,75,,7.6402,-2.3331,-21.4199,-1196.1,,3.9693,-1.8964,-11.5699,-692.8
4/23/1990,4,2,2,66,59,86.8125,-26.0285,-7.2092,-2.4516,-15.5671,-918.3,,7.6402,-2.3331,-21.4199,-1196.1
4/24/1990,4,3,2,68,61.6875,73.9375,,-4.2129,-2.1777,-17.2928,-870.8,-26.0285,-7.2092,-2.4516,-15.5671,-918.3
4/25/1990,4,4,2,54,65.625,67.125,,1.6411,-1.4082,-6.0817,-537,,-4.2129,-2.1777,-17.2928,-870.8
4/26/1990,4,5,2,63,65.625,78.375,,8.7904,-0.1482,2.3552,-208.3,,1.6411,-1.4082,-6.0817,-537
4/27/1990,4,6,2,67,63.0625,84.625,,8.2365,1.1025,3.9858,-272.2,,8.7904,-0.1482,2.3552,-208.3
4/28/1990,4,7,2,66,62.125,77.75,,17.9913,-1.6215,-17.5847,-1066.7,,8.2365,1.1025,3.9858,-272.2
4/29/1990,4,1,2,73,61.625,70.4375,-21.3794,11.7081,-2.4462,-27.3035,-1417.6,,17.9913,-1.6215,-17.5847,-1066.7
4/30/1990,4,2,2,69,59.5,67.5625,,-5.3034,-1.47,-16.5316,-1031.7,-21.3794,11.7081,-2.4462,-27.3035,-1417.6
5/1/1990,5,3,2,68,63.5,65.375,,-0.8336,-1.3472,-9.5617,-690.3,,-5.3034,-1.47,-16.5316,-1031.7
5/2/1990,5,4,2,74,61.125,76.875,,2.0484,-2.1343,-13.7493,-857,,-0.8336,-1.3472,-9.5617,-690.3
5/3/1990,5,5,2,50,61.9375,79.5,,6.9475,-1.7644,-10.2983,-884.7,,2.0484,-2.1343,-13.7493,-857
5/4/1990,5,6,2,62,68.0625,65.1875,,1.4473,0.8875,4.7508,-87.0544,,6.9475,-1.7644,-10.2983,-884.7
5/5/1990,5,7,2,79,73.625,51.9375,-10.8737,10.7311,1.0519,3.4784,57.6128,,1.4473,0.8875,4.7508,-87.0544
5/6/1990,5,1,2,74,74,48.5625,,19.7447,0.8163,-1.305,-368.4,-10.8737,10.7311,1.0519,3.4784,57.6128
5/7/1990,5,2,2,71,63.4375,76.6875,,-0.6894,-2.2641,-12.3376,-898.7,,19.7447,0.8163,-1.305,-368.4
5/8/1990,5,3,2,63,61.8125,70.5625,,4.9765,-2.6261,-18.7188,-1072,,-0.6894,-2.2641,-12.3376,-898.7
5/9/1990,5,4,2,65,61,68.375,,9.2761,-1.8248,-16.9647,-1058.3,,4.9765,-2.6261,-18.7188,-1072
5/10/1990,5,5,2,66,60.5,59.5625,,4.6453,-2.43,-22.5493,-1229.9,,9.2761,-1.8248,-16.9647,-1058.3
5/11/1990,5,6,2,76,61.0625,69.625,-16.6289,0.683,-2.0316,-14.8189,-935.9,,4.6453,-2.43,-22.5493,-1229.9
5/12/1990,5,7,2,62,62.0625,73.75,,11.6562,-2.5519,-15.9358,-959.7,-16.6289,0.683,-2.0316,-14.8189,-935.9
5/13/1990,5,1,2,61,62.875,74.25,,14.5699,-1.9873,-14.5269,-781,,11.6562,-2.5519,-15.9358,-959.7
5/14/1990,5,2,2,70,61.5625,71.9375,,8.32,-2.5558,-19.4007,-1115.2,,14.5699,-1.9873,-14.5269,-781
5/15/1990,5,3,2,57,61.6875,68.75,,3.0518,-2.4333,-14.747,-982.2,,8.32,-2.5558,-19.4007,-1115.2
5/16/1990,5,4,2,58,62.625,75.375,,7.7747,-0.7159,-1.8088,-483.2,,3.0518,-2.4333,-14.747,-982.2
5/17/1990,5,5,2,73,60.75,72.5625,-0.4835,8.7511,-1.2981,-7.6861,-840,,7.7747,-0.7159,-1.8088,-483.2
5/18/1990,5,6,2,62,60.625,70.1875,,6.2868,-1.82,-12.6309,-872.8,-0.4835,8.7511,-1.2981,-7.6861,-840
5/19/1990,5,7,2,72,59.375,69.8125,,1.5579,-2.4632,-19.4304,-1123.6,,6.2868,-1.82,-12.6309,-872.8
5/20/1990,5,1,2,54,63.125,68.0625,,0.3309,-1.9791,-21.4301,-1139.5,,1.5579,-2.4632,-19.4304,-1123.6
5/21/1990,5,2,2,74,63.625,73.375,,-3.6334,-0.7815,-10.7214,-774.6,,0.3309,-1.9791,-21.4301,-1139.5
5/22/1990,5,3,2,76,65.4375,68.3125,,-3.557,1.5338,-7.6538,-572.7,,-3.6334,-0.7815,-10.7214,-774.6
5/23/1990,5,4,2,64,63.125,76.375,-19.3803,-8.9791,0.2178,-16.4085,-852.9,,-3.557,1.5338,-7.6538,-572.7
5/24/1990,5,5,2,64,63.125,62.9375,-9.5263,-0.2128,-0.7011,-12.9807,-957.3,-19.3803,-8.9791,0.2178,-16.4085,-852.9
